273.65,953.3,66.44,168.51,273.51,0.35,0
273.65,953.23,91.66,210.69,273.51,0.35,0
273.65,953.15,116.89,252.87,273.51,0.35,0
273.65,995.43,112.36,234.74,273.51,0.35,105
273.65,1037.7,107.82,216.6,273.51,0.35,3605
273.65,1079.97,103.29,198.47,273.51,0.35,105
273.65,1122.25,98.75,180.33,273.51,0.35,0
273.65,1126.23,99.06,147.08,273.51,0.35,0
273.65,1130.22,99.37,113.83,273.51,0.35,0
273.65,1134.21,99.68,80.58,273.51,0.35,105
273.65,1138.2,99.98,47.33,273.51,0.35,0
273.65,1131.85,94.07,99.44,273.51,0.35,0
273.65,1125.5,88.15,151.55,273.51,0.35,0
273.65,1119.16,82.24,203.66,273.51,0.35,0
273.65,1112.81,76.32,255.77,273.51,0.35,105
273.63,1104.3,72.18,263.29,273.51,0.35,0
273.6,1095.8,68.04,270.8,273.51,0.35,0
273.58,1087.3,63.9,278.31,273.51,0.35,105
273.55,1078.8,59.76,285.83,273.51,0.35,0
273.58,1070.86,58.62,231.66,273.51,0.35,0
273.6,1062.92,57.48,177.5,273.51,0.35,0
273.63,1054.98,56.35,123.34,273.51,0.35,0
273.65,1047.03,55.21,69.17,273.51,0.35,0
273.68,1041.48,54.11,69.09,273.51,0.35,0
273.7,1035.92,53.02,69.0,273.51,0.35,0
273.73,1030.36,51.92,68.91,273.51,0.35,0
273.75,1024.81,50.83,68.82,273.51,0.35,0
273.73,1022.95,40.92,61.95,273.51,0.35,0
273.7,1021.09,31.01,55.07,273.51,0.35,0
273.68,1019.23,21.1,48.2,273.51,0.35,0
273.65,1017.38,11.19,41.33,273.51,0.35,0
273.6,1017.62,8.39,61.81,273.51,0.35,0
273.55,1017.87,5.6,82.29,273.51,0.35,0
273.5,1018.11,2.8,102.77,273.51,0.35,0
273.45,1018.36,0.0,123.26,273.51,0.35,0
273.43,1010.96,0.0,122.82,273.51,0.35,315
273.4,1003.57,0.0,122.39,273.51,0.35,105
273.38,996.17,0.0,121.96,273.51,0.35,105
273.35,988.78,0.0,121.53,273.51,0.35,0
273.28,995.4,0.0,144.07,273.51,0.35,0
273.2,1002.02,0.0,166.6,273.51,0.35,105
273.12,1008.63,0.0,189.14,273.51,0.35,0
273.05,1015.25,0.0,211.67,273.51,0.35,1400
273.15,1061.27,0.0,290.94,273.51,0.35,105
273.25,1107.28,0.0,370.21,273.51,0.35,0
273.35,1153.3,0.0,449.49,273.51,0.35,105
273.45,1199.31,0.0,528.76,273.51,0.35,105
273.5,1205.01,0.0,472.29,273.51,0.35,105
273.55,1210.7,0.0,415.82,273.51,0.35,0
273.6,1216.4,0.0,359.35,273.51,0.35,105
273.65,1222.1,0.0,302.88,273.51,0.35,0
273.65,1216.07,0.0,249.54,273.51,0.35,0
273.65,1210.04,0.0,196.19,273.51,0.35,105
273.65,1204.02,0.0,142.85,273.51,0.35,0
273.65,1197.99,0.0,89.5,273.51,0.35,105
273.6,1189.21,0.0,73.81,273.51,0.35,3605
273.55,1180.43,0.0,58.11,273.51,0.35,0
273.5,1171.64,0.0,42.42,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.55,1083.12,0.0,17.44,273.51,0.35,0
273.58,1077.03,0.0,17.46,273.51,0.35,0
273.6,1070.95,0.0,17.47,273.51,0.35,0
273.63,1064.86,0.0,17.49,273.51,0.35,0
273.65,1058.78,0.0,17.5,273.51,0.35,0
273.63,1055.1,0.0,17.43,273.51,0.35,0
273.6,1051.43,0.0,17.35,273.51,0.35,0
273.58,1047.75,0.0,17.27,273.51,0.35,0
273.55,1044.08,0.0,17.2,273.51,0.35,0
273.5,1042.04,0.0,25.67,273.51,0.35,0
273.45,1040.01,0.0,34.14,273.51,0.35,0
273.4,1037.98,0.0,42.62,273.51,0.35,0
273.35,1035.94,0.0,51.09,273.51,0.35,0
273.35,1034.9,0.0,46.49,273.51,0.35,0
273.35,1033.87,0.0,41.89,273.51,0.35,0
273.35,1032.83,0.0,37.29,273.51,0.35,0
273.35,1031.79,0.0,32.69,273.51,0.35,0
273.3,1031.11,0.0,28.91,273.51,0.35,0
273.25,1030.43,0.0,25.14,273.51,0.35,0
273.2,1029.76,0.0,21.36,273.51,0.35,0
273.15,1029.08,0.0,17.59,273.51,0.35,0
273.2,1027.88,0.0,87.01,273.51,0.35,0
273.25,1026.67,0.0,156.43,273.51,0.35,0
273.3,1025.47,0.0,225.85,273.51,0.35,0
273.35,1024.26,0.0,295.27,273.51,0.35,0
273.38,1021.83,0.0,306.86,273.51,0.35,0
273.4,1019.4,0.0,318.44,273.51,0.35,0
273.43,1016.96,0.0,330.03,273.51,0.35,735
273.45,1014.53,0.0,341.61,273.51,0.35,105
273.5,999.26,4.0,277.24,273.51,0.35,105
273.55,983.99,7.99,212.88,273.51,0.35,0
273.6,968.71,11.99,148.51,273.51,0.35,0
273.65,953.44,15.99,84.14,273.51,0.35,0
273.65,953.37,41.21,126.33,273.51,0.35,0
273.65,953.3,66.44,168.51,273.51,0.35,0
273.65,953.23,91.66,210.69,273.51,0.35,0
273.65,953.15,116.89,252.87,273.51,0.35,0
273.65,995.43,112.36,234.74,273.51,0.35,105
273.65,1037.7,107.82,216.6,273.51,0.35,3605
273.65,1079.97,103.29,198.47,273.51,0.35,105
273.65,1122.25,98.75,180.33,273.51,0.35,0
273.65,1126.23,99.06,147.08,273.51,0.35,0
273.65,1130.22,99.37,113.83,273.51,0.35,0
273.65,1134.21,99.68,80.58,273.51,0.35,105
273.65,1138.2,99.98,47.33,273.51,0.35,0
273.65,1131.85,94.07,99.44,273.51,0.35,0
273.65,1125.5,88.15,151.55,273.51,0.35,0
273.65,1119.16,82.24,203.66,273.51,0.35,0
273.65,1112.81,76.32,255.77,273.51,0.35,105
273.63,1104.3,72.18,263.29,273.51,0.35,0
273.6,1095.8,68.04,270.8,273.51,0.35,0
273.58,1087.3,63.9,278.31,273.51,0.35,105
273.55,1078.8,59.76,285.83,273.51,0.35,0
273.58,1070.86,58.62,231.66,273.51,0.35,0
273.6,1062.92,57.48,177.5,273.51,0.35,0
273.63,1054.98,56.35,123.34,273.51,0.35,0
273.65,1047.03,55.21,69.17,273.51,0.35,0
273.68,1041.48,54.11,69.09,273.51,0.35,0
273.7,1035.92,53.02,69.0,273.51,0.35,0
273.73,1030.36,51.92,68.91,273.51,0.35,0
273.75,1024.81,50.83,68.82,273.51,0.35,0
273.73,1022.95,40.92,61.95,273.51,0.35,0
273.7,1021.09,31.01,55.07,273.51,0.35,0
273.68,1019.23,21.1,48.2,273.51,0.35,0
273.65,1017.38,11.19,41.33,273.51,0.35,0
273.6,1017.62,8.39,61.81,273.51,0.35,0
273.55,1017.87,5.6,82.29,273.51,0.35,0
273.5,1018.11,2.8,102.77,273.51,0.35,0
273.45,1018.36,0.0,123.26,273.51,0.35,0
273.43,1010.96,0.0,122.82,273.51,0.35,315
273.4,1003.57,0.0,122.39,273.51,0.35,105
273.38,996.17,0.0,121.96,273.51,0.35,105
273.35,988.78,0.0,121.53,273.51,0.35,0
273.28,995.4,0.0,144.07,273.51,0.35,0
273.2,1002.02,0.0,166.6,273.51,0.35,105
273.12,1008.63,0.0,189.14,273.51,0.35,0
273.05,1015.25,0.0,211.67,273.51,0.35,1400
273.15,1061.27,0.0,290.94,273.51,0.35,105
273.25,1107.28,0.0,370.21,273.51,0.35,0
273.35,1153.3,0.0,449.49,273.51,0.35,105
273.45,1199.31,0.0,528.76,273.51,0.35,105
273.5,1205.01,0.0,472.29,273.51,0.35,105
273.55,1210.7,0.0,415.82,273.51,0.35,0
273.6,1216.4,0.0,359.35,273.51,0.35,105
273.65,1222.1,0.0,302.88,273.51,0.35,0
273.65,1216.07,0.0,249.54,273.51,0.35,0
273.65,1210.04,0.0,196.19,273.51,0.35,105
273.65,1204.02,0.0,142.85,273.51,0.35,0
273.65,1197.99,0.0,89.5,273.51,0.35,105
273.6,1189.21,0.0,73.81,273.51,0.35,3605
273.55,1180.43,0.0,58.11,273.51,0.35,0
273.5,1171.64,0.0,42.42,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.55,1083.12,0.0,17.44,273.51,0.35,0
273.58,1077.03,0.0,17.46,273.51,0.35,0
273.6,1070.95,0.0,17.47,273.51,0.35,0
273.63,1064.86,0.0,17.49,273.51,0.35,0
273.65,1058.78,0.0,17.5,273.51,0.35,0
273.63,1055.1,0.0,17.43,273.51,0.35,0
273.6,1051.43,0.0,17.35,273.51,0.35,0
273.58,1047.75,0.0,17.27,273.51,0.35,0
273.55,1044.08,0.0,17.2,273.51,0.35,0
273.5,1042.04,0.0,25.67,273.51,0.35,0
273.45,1040.01,0.0,34.14,273.51,0.35,0
273.4,1037.98,0.0,42.62,273.51,0.35,0
273.35,1035.94,0.0,51.09,273.51,0.35,0
273.35,1034.9,0.0,46.49,273.51,0.35,0
273.35,1033.87,0.0,41.89,273.51,0.35,0
273.35,1032.83,0.0,37.29,273.51,0.35,0
273.35,1031.79,0.0,32.69,273.51,0.35,0
273.3,1031.11,0.0,28.91,273.51,0.35,0
273.25,1030.43,0.0,25.14,273.51,0.35,0
273.2,1029.76,0.0,21.36,273.51,0.35,0
273.15,1029.08,0.0,17.59,273.51,0.35,0
273.2,1027.88,0.0,87.01,273.51,0.35,0
273.25,1026.67,0.0,156.43,273.51,0.35,0
273.3,1025.47,0.0,225.85,273.51,0.35,0
273.35,1024.26,0.0,295.27,273.51,0.35,0
273.38,1021.83,0.0,306.86,273.51,0.35,0
273.4,1019.4,0.0,318.44,273.51,0.35,0
273.43,1016.96,0.0,330.03,273.51,0.35,735
273.45,1014.53,0.0,341.61,273.51,0.35,105
273.5,999.26,4.0,277.24,273.51,0.35,105
273.55,983.99,7.99,212.88,273.51,0.35,0
273.6,968.71,11.99,148.51,273.51,0.35,0
273.65,953.44,15.99,84.14,273.51,0.35,0
273.65,953.37,41.21,126.33,273.51,0.35,0
273.65,953.3,66.44,168.51,273.51,0.35,0
273.65,953.23,91.66,210.69,273.51,0.35,0
273.65,953.15,116.89,252.87,273.51,0.35,0
273.65,995.43,112.36,234.74,273.51,0.35,105
273.65,1037.7,107.82,216.6,273.51,0.35,3605
273.65,1079.97,103.29,198.47,273.51,0.35,105
273.65,1122.25,98.75,180.33,273.51,0.35,0
273.65,1126.23,99.06,147.08,273.51,0.35,0
273.65,1130.22,99.37,113.83,273.51,0.35,0
273.65,1134.21,99.68,80.58,273.51,0.35,105
273.65,1138.2,99.98,47.33,273.51,0.35,0
273.65,1131.85,94.07,99.44,273.51,0.35,0
273.65,1125.5,88.15,151.55,273.51,0.35,0
273.65,1119.16,82.24,203.66,273.51,0.35,0
273.65,1112.81,76.32,255.77,273.51,0.35,105
273.63,1104.3,72.18,263.29,273.51,0.35,0
273.6,1095.8,68.04,270.8,273.51,0.35,0
273.58,1087.3,63.9,278.31,273.51,0.35,105
273.55,1078.8,59.76,285.83,273.51,0.35,0
273.58,1070.86,58.62,231.66,273.51,0.35,0
273.6,1062.92,57.48,177.5,273.51,0.35,0
273.63,1054.98,56.35,123.34,273.51,0.35,0
273.65,1047.03,55.21,69.17,273.51,0.35,0
273.68,1041.48,54.11,69.09,273.51,0.35,0
273.7,1035.92,53.02,69.0,273.51,0.35,0
273.73,1030.36,51.92,68.91,273.51,0.35,0
273.75,1024.81,50.83,68.82,273.51,0.35,0
273.73,1022.95,40.92,61.95,273.51,0.35,0
273.7,1021.09,31.01,55.07,273.51,0.35,0
273.68,1019.23,21.1,48.2,273.51,0.35,0
273.65,1017.38,11.19,41.33,273.51,0.35,0
273.6,1017.62,8.39,61.81,273.51,0.35,0
273.55,1017.87,5.6,82.29,273.51,0.35,0
273.5,1018.11,2.8,102.77,273.51,0.35,0
273.45,1018.36,0.0,123.26,273.51,0.35,0
273.43,1010.96,0.0,122.82,273.51,0.35,315
273.4,1003.57,0.0,122.39,273.51,0.35,105
273.38,996.17,0.0,121.96,273.51,0.35,105
273.35,988.78,0.0,121.53,273.51,0.35,0
273.28,995.4,0.0,144.07,273.51,0.35,0
273.2,1002.02,0.0,166.6,273.51,0.35,105
273.12,1008.63,0.0,189.14,273.51,0.35,0
273.05,1015.25,0.0,211.67,273.51,0.35,1400
273.15,1061.27,0.0,290.94,273.51,0.35,105
273.25,1107.28,0.0,370.21,273.51,0.35,0
273.35,1153.3,0.0,449.49,273.51,0.35,105
273.45,1199.31,0.0,528.76,273.51,0.35,105
273.5,1205.01,0.0,472.29,273.51,0.35,105
273.55,1210.7,0.0,415.82,273.51,0.35,0
273.6,1216.4,0.0,359.35,273.51,0.35,105
273.65,1222.1,0.0,302.88,273.51,0.35,0
273.65,1216.07,0.0,249.54,273.51,0.35,0
273.65,1210.04,0.0,196.19,273.51,0.35,105
273.65,1204.02,0.0,142.85,273.51,0.35,0
273.65,1197.99,0.0,89.5,273.51,0.35,105
273.6,1189.21,0.0,73.81,273.51,0.35,3605
273.55,1180.43,0.0,58.11,273.51,0.35,0
273.5,1171.64,0.0,42.42,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.55,1083.12,0.0,17.44,273.51,0.35,0
273.58,1077.03,0.0,17.46,273.51,0.35,0
273.6,1070.95,0.0,17.47,273.51,0.35,0
273.63,1064.86,0.0,17.49,273.51,0.35,0
273.65,1058.78,0.0,17.5,273.51,0.35,0
273.63,1055.1,0.0,17.43,273.51,0.35,0
273.6,1051.43,0.0,17.35,273.51,0.35,0
273.58,1047.75,0.0,17.27,273.51,0.35,0
273.55,1044.08,0.0,17.2,273.51,0.35,0
273.5,1042.04,0.0,25.67,273.51,0.35,0
273.45,1040.01,0.0,34.14,273.51,0.35,0
273.4,1037.98,0.0,42.62,273.51,0.35,0
273.35,1035.94,0.0,51.09,273.51,0.35,0
273.35,1034.9,0.0,46.49,273.51,0.35,0
273.35,1033.87,0.0,41.89,273.51,0.35,0
273.35,1032.83,0.0,37.29,273.51,0.35,0
273.35,1031.79,0.0,32.69,273.51,0.35,0
273.3,1031.11,0.0,28.91,273.51,0.35,0
273.25,1030.43,0.0,25.14,273.51,0.35,0
273.2,1029.76,0.0,21.36,273.51,0.35,0
273.15,1029.08,0.0,17.59,273.51,0.35,0
273.2,1027.88,0.0,87.01,273.51,0.35,0
273.25,1026.67,0.0,156.43,273.51,0.35,0
273.3,1025.47,0.0,225.85,273.51,0.35,0
273.35,1024.26,0.0,295.27,273.51,0.35,0
273.38,1021.83,0.0,306.86,273.51,0.35,0
273.4,1019.4,0.0,318.44,273.51,0.35,0
273.43,1016.96,0.0,330.03,273.51,0.35,735
273.45,1014.53,0.0,341.61,273.51,0.35,105
273.5,999.26,4.0,277.24,273.51,0.35,105
273.55,983.99,7.99,212.88,273.51,0.35,0
273.6,968.71,11.99,148.51,273.51,0.35,0
273.65,953.44,15.99,84.14,273.51,0.35,0
273.65,953.37,41.21,126.33,273.51,0.35,0
273.65,953.3,66.44,168.51,273.51,0.35,0
273.65,953.23,91.66,210.69,273.51,0.35,0
273.65,953.15,116.89,252.87,273.51,0.35,0
273.65,995.43,112.36,234.74,273.51,0.35,105
273.65,1037.7,107.82,216.6,273.51,0.35,3605
273.65,1079.97,103.29,198.47,273.51,0.35,105
273.65,1122.25,98.75,180.33,273.51,0.35,0
273.65,1126.23,99.06,147.08,273.51,0.35,0
273.65,1130.22,99.37,113.83,273.51,0.35,0
273.65,1134.21,99.68,80.58,273.51,0.35,105
273.65,1138.2,99.98,47.33,273.51,0.35,0
273.65,1131.85,94.07,99.44,273.51,0.35,0
273.65,1125.5,88.15,151.55,273.51,0.35,0
273.65,1119.16,82.24,203.66,273.51,0.35,0
273.65,1112.81,76.32,255.77,273.51,0.35,105
273.63,1104.3,72.18,263.29,273.51,0.35,0
273.6,1095.8,68.04,270.8,273.51,0.35,0
273.58,1087.3,63.9,278.31,273.51,0.35,105
273.55,1078.8,59.76,285.83,273.51,0.35,0
273.58,1070.86,58.62,231.66,273.51,0.35,0
273.6,1062.92,57.48,177.5,273.51,0.35,0
273.63,1054.98,56.35,123.34,273.51,0.35,0
273.65,1047.03,55.21,69.17,273.51,0.35,0
273.68,1041.48,54.11,69.09,273.51,0.35,0
273.7,1035.92,53.02,69.0,273.51,0.35,0
273.73,1030.36,51.92,68.91,273.51,0.35,0
273.75,1024.81,50.83,68.82,273.51,0.35,0
273.73,1022.95,40.92,61.95,273.51,0.35,0
273.7,1021.09,31.01,55.07,273.51,0.35,0
273.68,1019.23,21.1,48.2,273.51,0.35,0
273.65,1017.38,11.19,41.33,273.51,0.35,0
273.6,1017.62,8.39,61.81,273.51,0.35,0
273.55,1017.87,5.6,82.29,273.51,0.35,0
273.5,1018.11,2.8,102.77,273.51,0.35,0
273.45,1018.36,0.0,123.26,273.51,0.35,0
273.43,1010.96,0.0,122.82,273.51,0.35,315
273.4,1003.57,0.0,122.39,273.51,0.35,105
273.38,996.17,0.0,121.96,273.51,0.35,105
273.35,988.78,0.0,121.53,273.51,0.35,0
273.28,995.4,0.0,144.07,273.51,0.35,0
273.2,1002.02,0.0,166.6,273.51,0.35,105
273.12,1008.63,0.0,189.14,273.51,0.35,0
273.05,1015.25,0.0,211.67,273.51,0.35,1400
273.15,1061.27,0.0,290.94,273.51,0.35,105
273.25,1107.28,0.0,370.21,273.51,0.35,0
273.35,1153.3,0.0,449.49,273.51,0.35,105
273.45,1199.31,0.0,528.76,273.51,0.35,105
273.5,1205.01,0.0,472.29,273.51,0.35,105
273.55,1210.7,0.0,415.82,273.51,0.35,0
273.6,1216.4,0.0,359.35,273.51,0.35,105
273.65,1222.1,0.0,302.88,273.51,0.35,0
273.65,1216.07,0.0,249.54,273.51,0.35,0
273.65,1210.04,0.0,196.19,273.51,0.35,105
273.65,1204.02,0.0,142.85,273.51,0.35,0
273.65,1197.99,0.0,89.5,273.51,0.35,105
273.6,1189.21,0.0,73.81,273.51,0.35,3605
273.55,1180.43,0.0,58.11,273.51,0.35,0
273.5,1171.64,0.0,42.42,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,0
273.45,1162.86,0.0,26.72,273.51,0.35,105
273.55,1083.12,0.0,17.44,273.51,0.35,0
273.58,1077.03,0.0,17.46,273.51,0.35,0
273.6,1070.95,0.0,17.47,273.51,0.35,0
273.63,1064.86,0.0,17.49,273.51,0.35,0
273.65,1058.78,0.0,17.5,273.51,0.35,0
273.63,1055.1,0.0,17.43,273.51,0.35,0
273.6,1051.43,0.0,17.35,273.51,0.35,0
273.58,1047.75,0.0,17.27,273.51,0.35,0
273.55,1044.08,0.0,17.2,273.51,0.35,0
273.5,1042.04,0.0,25.67,273.51,0.35,0
273.45,1040.01,0.0,34.14,273.51,0.35,0
273.4,1037.98,0.0,42.62,273.51,0.35,0
273.35,1035.94,0.0,51.09,273.51,0.35,0
273.35,1034.9,0.0,46.49,273.51,0.35,0
273.35,1033.87,0.0,41.89,273.51,0.35,0
273.35,1032.83,0.0,37.29,273.51,0.35,0
273.35,1031.79,0.0,32.69,273.51,0.35,0
273.3,1031.11,0.0,28.91,273.51,0.35,0
273.25,1030.43,0.0,25.14,273.51,0.35,0
273.2,1029.76,0.0,21.36,273.51,0.35,0
273.15,1029.08,0.0,17.59,273.51,0.35,0
273.2,1027.88,0.0,87.01,273.51,0.35,0
273.25,1026.67,0.0,156.43,273.51,0.35,0
273.3,1025.47,0.0,225.85,273.51,0.35,0
273.35,1024.26,0.0,295.27,273.51,0.35,0
273.38,1021.83,0.0,306.86,273.51,0.35,0
273.4,1019.4,0.0,318.44,273.51,0.35,0
273.43,1016.96,0.0,330.03,273.51,0.35,735
273.45,1014.53,0.0,341.61,273.51,0.35,105
273.5,999.26,4.0,277.24,273.51,0.35,105
273.55,983.99,7.99,212.88,273.51,0.35,0
273.6,968.71,11.99,148.51,273.51,0.35,0
273.65,953.44,15.99,84.14,273.51,0.35,0
273.65,953.37,41.21,126.33,273.51,0.35,0
273.65,953.3,66.44,168.51,273.51,0.35,0
273.65,953.23,91.66,210.69,273.51,0.35,0
273.65,953.15,116.89,252.87,273.51,0.35,0
273.65,995.43,112.36,234.74,273.51,0.35,105
273.65,1037.7,107.82,216.6,273.51,0.35,3605
273.65,1079.97,103.29,198.47,273.51,0.35,105
